Sequence_Index,Euclidean_Distance
224,0.5141642716784907
225,0.502385980093414
226,0.48966029480987194
227,0.5001822610962973
228,0.48111723121981514
229,0.44016119745870635
230,0.47595714403487804
231,0.5257839314008091
232,0.4532008779389699
233,0.47483441927480785
234,0.4195332846910342
235,0.47076615985673914
236,0.48393128107575556
237,0.48100494912502256
238,0.49367236414874416
239,0.46288767765526884
240,0.4825550697764156
241,0.5157102247920139
242,0.5664413716723244
243,0.44506049619728655
244,0.45334765501902874
245,0.4630687656430169
246,0.4822292416613107
247,0.5428825518857604
248,0.5195638899210893
249,0.49757968026914756
250,0.5039531779686702
251,0.509299244080182
252,0.45597981918475583
253,0.4348417965524037
254,0.4423555452256928
255,0.4922247994554743
256,0.5297686337932493
257,0.4896274429383303
258,0.4783340448525101
259,0.4907596339635102
260,0.4804429860066219
261,0.5075177417682749
262,0.5228677761777661
263,0.5250530197333736
264,0.4991448493624885
265,0.4289553125045599
266,0.448732118129682
267,0.5094434957370593
268,0.5353509414616322
269,0.5196670885600063
270,0.48280121290693084
271,0.45570869023614174
272,0.5025740004208173
273,0.5462179283125986
274,0.43017824716851316
275,0.5105254923339508
276,0.5441369807211386
277,0.49712939565863107
278,0.5327101887451622
279,0.49709762012362463
280,0.5277988821649504
281,0.5086279587135949
282,0.5491399479909064
283,0.5011248050316447
284,0.4813374871635735
285,0.4446085752117306
286,0.4724672990490221
287,0.4579565357389804
288,0.45484024386394045
289,0.4683401411209849
290,0.41863596332552294
291,0.4839184519083025
292,0.5313413718761886
293,0.47319329836964885
294,0.5219022066643514
295,0.5027862800874865
296,0.4893866030047963
297,0.4453142453929202
298,0.5342053278092304
299,0.5145514022805984
300,0.5073247556759124
301,0.48216678150632114
302,0.532027430933777
303,0.5363779614137993
304,0.5118544624398954
305,0.49560110681494945
306,0.4510978981500215
307,0.5230752887062325
308,0.4923262244172046
309,0.4786752229480232
310,0.43572887861699716
311,0.4708103808620991
312,0.46950430345287025
313,0.4788876549922421
314,0.46873281306158965
315,0.5038385565857386
316,0.500963393789017
317,0.5815785366146463
318,0.45403795555857906
319,0.5046772521003569
320,0.543891342411917
321,0.5395026351707268
322,0.5305050153794283
323,0.5063894051572048
324,0.4479362429664956
325,0.45648866892814927
326,0.5433919022816572
327,0.47366576838272967
328,0.4650172085583606
329,0.49803952391072387
330,0.44944572640050745
331,0.4857006033200174
332,0.46542279113772717
333,0.46362556864226223
334,0.42432505617106625
